iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 29, 2017"
Total Net Assets,"44,165,504,109.06"
Shares Outstanding,"232,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MKSI","MKS INSTRUMENTS INC","Equity","0.29","94.50","1,346,141.00","127,210,324.50","127,210,324.50","Information Technology","2404871","US55306N1046","NASDAQ"
"PTEN","PATTERSON UTI ENERGY INC","Equity","0.29","23.01","5,517,325.00","126,953,648.25","126,953,648.25","Energy","2672537","US7034811015","NASDAQ"
"CY","CYPRESS SEMICONDUCTOR CORP","Equity","0.29","15.24","8,276,513.00","126,134,058.12","126,134,058.12","Information Technology","2244549","US2328061096","NASDAQ"
"VVV","VALVOLINE INC","Equity","0.28","25.06","5,024,925.00","125,924,620.50","125,924,620.50","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"SKX","SKECHERS USA INC CLASS A","Equity","0.28","37.84","3,313,676.00","125,389,499.84","125,389,499.84","Consumer Discretionary","2428042","US8305661055","New York Stock Exchange Inc."
"MUR","MURPHY OIL CORP","Equity","0.28","31.05","4,013,731.00","124,626,347.55","124,626,347.55","Energy","2611206","US6267171022","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.28","13.78","9,028,973.00","124,419,247.94","124,419,247.94","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.28","125.59","990,410.00","124,385,591.90","124,385,591.90","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"MD","MEDNAX INC","Equity","0.28","53.44","2,325,406.00","124,269,696.64","124,269,696.64","Health Care","2677640","US58502B1061","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.27","66.30","1,829,229.00","121,277,882.70","121,277,882.70","Financials","2675097","US72346Q1040","NASDAQ"
"EHC","ENCOMPASS HEALTH CORP","Equity","0.27","49.41","2,448,500.00","120,980,385.00","120,980,385.00","Health Care","B1G9B93","US4219243098","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.27","11.30","10,685,816.00","120,749,720.80","120,749,720.80","Financials","2101967","US78442P1066","NASDAQ"
"PB","PROSPERITY BANCSHARES INC","Equity","0.27","70.07","1,719,354.00","120,475,134.78","120,475,134.78","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"GWR","GENESEE & WYOMING INC CLASS A","Equity","0.27","78.73","1,529,763.00","120,438,240.99","120,438,240.99","Industrials","2374060","US3715591059","New York Stock Exchange Inc."
"TECH","BIO TECHNE CORP","Equity","0.27","129.55","929,285.00","120,388,871.75","120,388,871.75","Health Care","BSHZ3Q0","US09073M1045","NASDAQ"
"BC","BRUNSWICK CORP","Equity","0.27","55.22","2,175,205.00","120,114,820.10","120,114,820.10","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
